tPlunge     logmu     logM     ePlunge     nuPlunge     gamPlunge     phiPlunge     costhetaSky     phiSky     cosLambda     alpPlunge     SMBHspin     costhetaSpin     phiSpin     Zeta     SMBHQuad      SNRI     SNRII     SNR_tot   
34300460.9501    -9.05283061516    1.00255848594    0.166379239727    0.00351348076153    5.46721360567    1.36457895609    -0.368476050724    2.76269956394    0.633057298498    1.86080564307    0.9717    0.17978707283    2.37899149361    1.14909160966e-22    0.0    16.8314018531    17.0502484536    23.9584444543  
57895056.7778    -9.13099915099    1.12010968302    0.169074428518    0.00311548348539    2.31838262855    3.92135908218    0.99476914648    2.99657739077    -0.4514624746    5.49566081148    0.978    -0.561206943068    1.56407164393    1.26424250087e-22    0.0    17.66082568    17.8355582566    25.1000378889  
56396536.3106    -9.00903400351    0.641560638247    0.0205664800695    0.00563950115635    1.67407511822    2.89758283053    0.661319402366    1.39422391402    0.100824716243    4.56795897788    0.967    -0.187187860718    1.02233196946    1.09397298195e-22    0.0    17.3635872205    17.6219593511    24.7391918327  
35900740.5725    -8.88781123785    1.35063337815    0.185324658561    0.00243335120619    2.28451388923    5.98890228547    0.284100809377    2.6027751146    -0.0209021508811    1.97956281112    0.9931    0.315474847691    4.14114055915    9.68583150198e-23    0.0    18.591554768    18.7670514253    26.4168152488  
47391925.539    -8.81603001104    1.20919522535    0.18414068778    0.00280651792358    5.43855571013    0.459158992184    0.846653177092    5.42818267039    0.980145967166    0.258062340129    0.9758    -0.697628004798    1.62601833523    9.088062328e-23    0.0    21.3816457721    21.4409764945    30.2801956559  
35495090.6721    -9.22340622826    0.456200985671    0.0507353340183    0.00666597603603    2.6007450451    0.00188782994828    -0.0363117871216    6.27160923343    -0.732307050079    2.01679300733    0.9745    0.582661542384    0.804856627126    1.43742521128e-22    0.0    21.0673838486    19.6920613343    28.8376826707  
14501631.963    -8.81354273631    2.06271795045    0.0274433725749    0.00135626096048    3.6228530547    5.13711761761    0.290405555359    5.76376026549    -0.230998362956    1.12756332578    0.9913    0.228240456586    1.56606910783    9.06877634953e-23    0.0    16.4815751556    15.9422212576    22.9302581372  
30200039.5173    -9.02343441461    0.909457159545    0.044512084599    0.00425338172048    3.84431029798    0.872715331458    -0.135490804827    2.77239672776    0.406387005224    1.21595209191    0.9721    -0.0703857931369    4.36736243928    1.11148804564e-22    0.0    18.389768928    18.0191941945    25.7463582016  
35028653.4605    -9.2311712148    0.8859271668    0.029488691934    0.00439441557765    2.08357268105    0.662393568332    -0.532999122104    1.18851503111    -0.134990300347    5.0100153541    0.9681    0.363196860774    3.82027555891    1.45440830069e-22    0.0    16.652622595    16.11345986    23.1722555647  
49780158.4955    -9.42094351327    -0.31053533433    0.0230088504683    0.0145926720704    0.362082819635    5.15248273526    0.548587087833    2.9161125171    0.810260419053    1.86068022397    0.998    0.275152636915    1.74388294294    2.04377393935e-22    0.0    20.320995341    19.63534546    28.2575590414  
22914752.5742    -9.31977490509    1.88644622549    0.188111299908    0.00141981635668    2.609853106    1.69700099968    -0.821162463965    4.29948204057    0.989664248862    2.02401714747    0.998    -0.733407425455    5.48070731084    1.68039899562e-22    0.0    32.2196856249    31.4310214373    45.0113013626  
