tPlunge     logmu     logM     ePlunge     nuPlunge     gamPlunge     phiPlunge     costhetaSky     phiSky     cosLambda     alpPlunge     SMBHspin     costhetaSpin     phiSpin     Zeta     SMBHQuad      SNRI     SNRII     SNR_tot   
57660411.6571    -8.91827412329    1.61259879952    0.0469616709203    0.0021022948005    3.5717291899    0.013824900524    -0.497281416557    3.40601120684    -0.344873180467    5.08666841372    0.991    0.917708033436    5.2007474246    9.96917329405e-23    0.0    17.920243725    17.5193229036    25.061161389  
47841414.6128    -9.43558165552    0.675990521851    0.00527076970197    0.00549354486641    0.170111093897    1.93087772138    0.296371526184    4.53182305127    0.808204215376    1.15820147495    0.9689    -0.846229981307    2.40078763096    2.10989962236e-22    0.0    35.6717227045    35.2491505977    50.1495206215  
30745532.1042    -9.52409734929    1.129963876    0.0263404371971    0.00344912752232    3.06281055276    2.32721149791    -0.243456928481    5.90207359285    0.0529715226037    0.372719331918    0.991    -0.282295528132    1.20801406072    2.61729995805e-22    0.0    62.76735735    60.4014688596    87.1095780561  
24533197.3578    -9.0865493666    0.672266774529    0.03238493417    0.00543191933602    5.64891371932    1.39789622588    -0.385407354004    5.4135148329    0.965301719444    1.24462756756    0.9831    0.0965657687842    2.76307567313    1.19585954637e-22    0.0    18.7158625883    20.3113867185    27.6194848404  
13061953.429    -9.16732129822    1.5571990309    0.115796650427    0.00211273168884    4.10243737562    1.27359936925    -0.508163478817    2.57208210061    0.584120714746    5.72699044922    0.9978    0.452667694908    1.90068565094    1.32681294591e-22    0.0    22.2504522356    22.7146717668    31.7968384932  
40512133.8913    -9.21614684872    1.03265940019    0.145249734104    0.00347875083651    4.46469051096    0.794057641688    0.229540541956    2.4167520757    -0.0194024556393    5.98632775092    0.9841    -0.834742414705    0.364419484643    1.42206284628e-22    0.0    21.8872687549    25.0063034851    33.232028941  
35990136.621    -9.01137261995    1.26897904474    0.140109182015    0.00275951049702    1.76378355899    1.6782456472    -0.513881524195    0.534060040054    -0.279721169631    2.94478031727    0.998    0.180580705353    0.892912866582    1.09674911243e-22    0.0    18.8184740064    19.326358654    26.9748605696  
22417131.5617    -9.39341801452    1.16117153474    0.130388981928    0.00310039275038    2.19747399738    1.16938740514    -0.850151113337    3.91455903085    -0.482847672538    4.60029499614    0.996    -0.0126854097022    0.644959269    1.93051853574e-22    0.0    34.1745647119    33.7781436859    48.0506385401  
60170822.3925    -8.98933404035    0.855829041767    0.00510444548112    0.0045897283049    1.03276887331    0.821851333165    0.454989528251    4.82071143973    0.56141633886    4.39592657049    0.9799    -0.964565641973    3.12925432214    1.07108589008e-22    0.0    15.2698983539    13.1679676515    20.1634612061  
14544271.0444    -8.82950194255    1.78518507764    0.0339938463357    0.0017832155269    3.23339987408    4.24023021514    0.0711420182552    4.71603014373    -0.766776111449    3.43654893109    0.9855    0.418329390273    4.3870975966    9.19341676186e-23    0.0    17.0565567871    16.4051883548    23.6655093837  
11545495.0554    -9.1028270102    1.63619960502    0.0877266402958    0.00199614253155    3.65385799059    6.26427849774    0.696644242956    5.65795903143    0.591321319932    4.08596115435    0.9911    0.583786848762    5.70784044675    1.21989441054e-22    0.0    19.2471591551    18.3898986391    26.620321326  
15191047.5239    -9.4055581303    0.512366640755    0.0740701058038    0.00620301147291    5.0242994966    6.15562645875    0.330986219294    4.18991840746    0.957005425783    2.66196871122    0.9696    0.40761081934    2.33318892661    1.97870956465e-22    0.0    14.8992654374    18.3432776547    23.6318417753  
45610596.2619    -8.91897317959    1.1978949435    0.152837681847    0.00292809893009    3.53714480632    0.795347917563    0.641751656773    5.11129892311    -0.409041729413    2.53591730892    0.9758    -0.0807427872468    0.343976023097    9.97573567637e-23    0.0    19.4156551134    19.7047616303    27.6630673352  
50470035.5507    -9.46151979914    0.295684532421    0.0412345546128    0.00787367566595    5.26131074907    2.79779250477    0.406555199108    0.00985440426547    -0.441709886166    3.56327767731    0.992    -0.453079509702    3.68180969319    2.23763352899e-22    0.0    32.9208804398    31.9077922048    45.8463910501  
60511681.411    -9.48018206506    0.543661620275    0.16328092451    0.00557642246173    5.87838519909    5.01164335726    -0.0417381031696    2.20438299262    0.498351527173    2.54057320961    0.9722    0.300685762409    2.62862978864    2.33891631767e-22    0.0    36.1861482023    38.6071059632    52.9145155187  
46032789.5731    -9.29910851806    0.460168140082    0.0324471774384    0.00671507048425    2.04251246668    3.52366756315    0.183495006904    6.27786450822    0.963154865429    2.65139995057    0.9804    0.322472341465    2.77027788881    1.62140861138e-22    0.0    31.8142943598    29.5690961878    43.4336364466  
21181296.5928    -9.15811633021    1.57722614886    0.00850452758338    0.00222700607812    0.688435631018    3.34986604697    -0.295651500996    1.4788711841    0.294178935739    4.83731464176    0.9682    0.825234450146    2.09367292856    1.31042078886e-22    0.0    25.1634186697    23.4818168087    34.4179220724  
56375482.8674    -8.96564743885    2.05751817684    0.0125903220303    0.00137465260812    2.35845536792    5.4877760928    0.0630591406764    1.00959427052    0.283072688043    4.85833874796    0.9964    0.421369266278    0.0248718842418    1.04500882791e-22    0.0    18.3535322755    18.8001396288    26.2735113193  
28954196.5501    -9.0212712809    2.04218957392    0.0153153745181    0.00139383556419    3.46399836651    5.18128585542    0.36736378578    1.00004676291    0.271350911101    3.24402291996    0.9973    0.957517046798    2.89451601579    1.1087811361e-22    0.0    20.8268010269    21.3904656664    29.8547762082  
42314473.2721    -8.98617996109    0.976875477787    0.17886262223    0.0035598721253    1.33007524092    1.38252140068    -0.901526493252    2.52482421211    0.267209749136    2.68695040103    0.9678    0.623692008811    1.06750149295    1.06753459078e-22    0.0    15.2972429983    15.1101505024    21.5016811332  
24649876.2282    -9.35438159521    1.62687697179    0.0981281466679    0.00199884521677    2.06279905744    0.851925470238    0.441608262878    4.1543199974    0.928961074748    0.496909992429    0.9671    0.740248236577    2.71391898559    1.78935241616e-22    0.0    23.9842249614    26.9261223742    36.0591058279  
60083224.2636    -9.12763795597    1.05669591034    0.0366222542676    0.0036889051295    0.144280498219    5.46459707944    0.575153635323    3.10997241647    0.440626384069    5.7011760854    0.9732    -0.255517006388    1.00890839444    1.25874016737e-22    0.0    19.8344518259    19.0410328118    27.4948433306  
49795896.4173    -9.22580443076    1.10635539853    0.0921342384458    0.00337948150891    0.955326672973    0.456399674856    0.487308497988    4.82924177583    0.372031190105    1.26124967784    0.9932    -0.696332027395    5.92699387725    1.44258837608e-22    0.0    29.0113239599    28.3429041817    40.5583177087  
43955057.4184    -8.83761201302    1.23642802734    0.195451266125    0.00269854285202    0.0919632759247    1.59678094559    0.564668187889    4.0984641301    -0.338858803043    1.66433016821    0.9945    -0.531020007501    2.57439706385    9.25857886913e-23    0.0    16.2181349578    15.9020479545    22.7134988643  
6261448.15672    -9.5537195172    1.19797131602    0.0974366281702    0.00307103591577    3.39852369484    2.20290768074    0.546660042461    2.76741925095    0.537691153843    1.28258530998    0.9708    -0.581484514589    3.51376137745    2.84403742835e-22    0.0    36.6830224528    35.8626916389    51.3008458786  
24311014.9054    -8.95685507644    1.62006954823    0.0321224387623    0.00210569387384    2.73000934044    4.77657084304    -0.686448192245    3.68417559636    0.0190951661741    2.53767039125    0.9818    -0.327958139243    2.04184843672    1.03565176591e-22    0.0    23.0795887866    23.2682129569    32.7731163115  
58836060.166    -9.43151786075    0.541208435512    0.0290176821497    0.00620482913045    3.92228350879    4.14422740532    -0.676693451403    2.2981178491    0.028092630384    4.29831191802    0.8738    0.47675007907    6.26929443294    2.09107369071e-22    0.0    25.854588022    27.2023931446    37.5290542724  
48270995.3563    -8.64118531149    0.852373026929    0.108335074289    0.00430141785692    3.43324471062    3.4021674182    -0.440004073261    2.70593378572    0.128440532516    3.75221826315    0.9755    0.791894597028    2.09459261218    7.94714950781e-23    0.0    14.1815035273    14.5417714775    20.3120200866  
24319192.7532    -9.3828271883    0.535558099772    0.0808211761131    0.00603137397703    0.602439045102    4.32688420152    0.669273284612    4.18456254637    0.822843206807    5.86467946819    0.988    -0.417435264698    0.533369105104    1.88987645917e-22    0.0    26.4715534826    29.5471803959    39.6708836948  
53726599.055    -9.74825253448    -0.118841675574    0.166801511671    0.0107788974819    1.66813189459    5.26561228753    0.720381328097    0.37450110337    0.447883143642    1.57436500878    0.9932    -0.56575995242    4.30080534923    6.35269177691e-22    0.0    72.4588836867    73.081326406    102.913410663  
23346130.6767    -8.79101026182    1.15155216973    0.0644930639533    0.0032954080087    3.91131587541    5.66685265651    0.631921396855    1.36086305379    0.230991215229    5.22792861343    0.9882    0.372867832093    3.31315934151    8.89991543184e-23    0.0    16.729541706    15.9714385888    23.1292977907  
54523818.686    -9.06587501493    0.526924740993    0.169958991285    0.00563325548436    1.14758234573    5.03276491616    -0.60500544506    4.00865401696    -0.491928721535    5.14704705435    0.9769    0.263620941753    5.88188731012    1.16663844957e-22    0.0    16.1206894348    15.5582207426    22.4039027968  
55974660.3374    -9.04311610949    1.25151158278    0.0938519247943    0.00291902516508    4.83560281205    5.34155436096    0.766297458755    5.91410453626    -0.727385094118    3.9208180637    0.9881    -0.96491593736    0.254101610857    1.13630247317e-22    0.0    18.3754953591    19.2352576604    26.6017662375  
6007777.52021    -9.34729600028    0.569937995245    0.0433538970465    0.00597722975341    2.21827651116    1.54729452887    0.0982526212309    4.76215198925    -0.298770141795    3.37118836188    0.9748    0.317358747159    0.895664054189    1.76586702215e-22    0.0    15.0775131428    14.3654136658    20.8253814458  
57962587.6774    -9.55970881013    1.00201875293    0.148039783711    0.00357773347713    0.366984490338    5.36200396306    0.849943551954    2.37196220432    -0.0886870002243    5.35360131354    0.9794    -0.132799513205    5.06401319361    2.89490865153e-22    0.0    51.7538797539    50.4480314606    72.2735632706  
54093663.7154    -8.89536736254    0.9207831474    0.189258000742    0.00372466954348    1.04449765738    5.61259918598    -0.853991290432    3.35308289695    0.837064970064    1.23043912848    0.9955    -0.751616574907    4.04570904149    9.75428332528e-23    0.0    19.71925649    19.6118520121    27.8113972296  
61312481.7257    -9.18387655003    0.470402227876    0.0255860672328    0.00667330808078    1.57174178067    4.55582836977    0.998764584864    3.62226069157    0.277216957177    3.20797202296    0.9734    0.552958026239    0.0519110362104    1.35752182837e-22    0.0    17.2303140693    17.3113674687    24.4247244931  
47505807.7494    -9.57434459066    -0.0814770277689    0.144167983647    0.0106100890907    0.238740523502    2.06673425095    -0.353972300945    2.06485497347    0.00569629598908    5.49999585549    0.9865    0.218372922933    0.683124475391    3.02625159096e-22    0.0    38.9610100729    40.4486161956    56.1609371186  
38382469.6663    -9.2521604239    1.92642968557    0.0387116262329    0.00154392481814    0.602116161959    4.7107918415    0.204457696339    4.36861849436    0.39134833007    2.04914094722    0.9804    -0.0723960249397    4.26401811774    1.50200422213e-22    0.0    24.3082841378    23.3605189896    33.7135955541  
47330682.754    -9.68635857492    -0.165859990922    0.0145510893991    0.0126863093453    5.13021277085    3.75712186952    -0.427245159481    3.5676142155    0.134487580367    1.88751305038    0.9965    -0.72728388792    4.50497916724    4.59069440632e-22    0.0    52.1515995194    54.9386077978    75.7498512156  
39306182.0553    -9.00573698794    0.372001320299    0.0500406801023    0.00725479706277    1.92197635027    3.17855070743    0.698761431104    3.79156703715    0.867421397908    3.88232895484    0.9972    -0.219175374821    5.99136457779    1.09012856429e-22    0.0    15.6215609428    15.8585469109    22.2604284868  
53015893.5767    -9.59330691332    -0.139353038509    0.182847790934    0.0108247860538    1.13358144077    1.37522473502    -0.837198114332    0.201418052516    0.583958369705    3.6324342115    0.9838    -0.416259538723    3.8049768326    3.21356900863e-22    0.0    24.7291987868    22.3948891387    33.3626187847  
9347411.37178    -9.24857178065    0.431726208805    0.0336424549794    0.00690390026316    0.605970064991    3.97906958164    -0.670641245103    2.79349099288    0.848315788191    1.82595379671    0.9713    -0.27515328847    2.54732876981    1.49360802181e-22    0.0    15.8810791194    13.7760156713    21.0234935673  
43496740.637    -9.36042977067    0.729958623846    0.0524190476584    0.00506406692239    3.83201538305    2.0502521829    -0.593503903603    3.65949028186    0.755813963393    3.19654145122    0.9759    0.966832878356    1.38457218251    1.80982167186e-22    0.0    24.2751360344    27.2935795475    36.5269997948  
