tPlunge     logmu     logM     ePlunge     nuPlunge     gamPlunge     phiPlunge     costhetaSky     phiSky     cosLambda     alpPlunge     SMBHspin     costhetaSpin     phiSpin     Zeta     SMBHQuad      SNRI     SNRII     SNR_tot   
15258116.696    -8.95601445127    0.984245395184    0.166516016569    0.00357793303318    3.39726129795    3.22411775811    -0.618104595464    3.25985510559    0.998595828739    4.59577109924    0.9699    0.364501905104    1.04322899428    1.03480200909e-22    0.0    15.7443477477    15.4003854151    22.0239950266  
23766255.3404    -8.89813909269    1.90052447644    0.0554403141274    0.0015677317913    2.29774402552    5.15169045702    -0.76588821601    4.58790364814    0.122289456572    4.45236728943    0.975    0.605496307003    4.89792831097    9.77952164825e-23    0.0    19.8716858278    18.5554614699    27.1880313373  
50429626.7215    -9.5046714856    0.349701936891    0.105789726083    0.00712544105994    2.27630871009    4.56822273553    0.978528832776    0.432940017925    0.828092443823    5.18622040529    0.9861    0.611221045246    2.27339416037    2.48691678943e-22    0.0    34.4657482123    33.7467134093    48.2361738301  
47496121.4498    -9.00533565551    0.488452941415    0.0545728938857    0.00643834080424    3.33075929443    1.33696129088    0.759731730195    5.11922106659    0.109874044933    3.24519836809    0.9681    0.490284182899    3.42283337806    1.08960964142e-22    0.0    18.1351385479    17.6352186329    25.2959322102  
47585106.9456    -8.77999565771    2.31270802779    0.0012959490081    0.00107130831636    5.1554564215    0.970797150278    0.580864227559    5.23637481907    -0.0752325233377    1.11247891194    0.9801    -0.267032411861    0.210184547448    8.82031006329e-23    0.0    16.1089607429    15.8169978073    22.5760057551  
15793600.2085    -9.23177489728    1.97720933542    0.119602690898    0.00138372269774    3.67690368944    2.33333513195    0.0457022676401    1.32166888131    -0.279337114751    4.04583652033    0.9944    0.921225127795    5.10456262759    1.45568882199e-22    0.0    23.8090222438    22.1311069364    32.5062368544  
59420277.7705    -9.10970690595    2.01085805917    0.106965216188    0.00135197766358    1.89334560892    6.22809945877    0.521318302614    6.23711453859    -0.719584426401    4.67299281363    0.9809    0.669170459149    3.64930159509    1.23042746366e-22    0.0    18.6059537165    17.9091756288    25.8247959412  
18786126.1665    -9.11739718797    1.89563705331    0.0038116455581    0.00162364812947    4.61167922909    1.34847642103    -0.341695542018    3.03993057603    0.173710615701    2.41467269713    0.998    0.289975870568    1.42708187657    1.24241475982e-22    0.0    29.2860530622    27.9263722713    40.4667168448  
51149603.2982    -9.15331277661    1.30111432111    0.0528357816224    0.00285977643001    1.78095702326    5.17634129431    -0.366811269331    0.715196529713    -0.315614014514    4.87607754693    0.9745    0.343095394533    2.37936206338    1.30186472477e-22    0.0    23.3618586507    25.4569554452    34.5518888073  
23190040.1865    -9.26763572173    2.21190225939    0.193928001825    0.00101905698106    3.87287039169    1.63790307494    0.133204247838    0.667547339999    -0.730670603603    2.35826604467    0.998    -0.561362064486    5.23611344346    1.53941394984e-22    0.0    21.4150216433    22.7164267677    31.2192119867  
59922909.7551    -8.86701577011    1.55425410227    0.16227818186    0.00203182321696    0.181586617862    0.423081897148    0.543760677701    2.02958251625    0.788333938488    1.87138660908    0.9811    -0.909095999695    2.49077591088    9.50335616789e-23    0.0    15.4756651331    15.0390261879    21.5793540216  
40707122.3549    -9.04783595619    1.08054509237    0.138587442743    0.00333630234002    0.775965202164    0.776007571882    0.508039995917    0.525702747711    -0.55270257133    3.33351805668    0.9821    -0.165443503105    5.6233898379    1.14244819947e-22    0.0    13.5513543998    15.4380174375    20.5419470467  
52454005.9771    -9.32252624123    1.65297586304    0.140178422991    0.00187947732558    6.22040111679    3.83042145357    0.532604243359    5.85460999516    0.622627767706    4.24848091252    0.998    -0.827841549651    4.47614249668    1.6885215087e-22    0.0    36.1418097088    34.6012056269    50.0347263394  
62347818.7253    -8.98590445189    0.798930900791    0.0171700862584    0.00482738665556    4.27214694374    3.7701201287    0.583208092858    2.15140949682    0.906701405594    0.37825148455    0.9913    0.135468432274    2.22825958946    1.06727579311e-22    0.0    23.8038851282    24.2725372417    33.9967794261  
27217076.7874    -9.36168964943    2.24218792671    0.135267152685    0.00104728168413    2.76709288385    0.672223886811    -0.0135073654191    2.76070042589    -0.795664423078    3.43485742792    0.9877    0.827329224115    0.528429986311    1.81417909091e-22    0.0    24.4052735326    23.5231010599    33.8962189584  
53343943.1336    -9.0171213909    1.64407784817    0.136315719014    0.00190288517998    3.22955880721    3.99796217084    0.365691919171    5.90644102818    -0.797538383685    1.59124401907    0.9694    0.916664719255    5.86392556255    1.1036752621e-22    0.0    21.479139525    22.1521736357    30.8556677374  
52974579.51    -9.61160521866    0.569505028523    0.00199396881608    0.00612103599912    3.97365257736    3.22077627987    -0.519502753266    0.765376147059    -0.779146874815    1.42393489951    0.9821    0.295799975754    1.44306793576    3.41829788557e-22    0.0    50.4699876486    55.6626891157    75.1369057976  
55651481.3054    -9.10128001437    2.02941632516    0.0677773598542    0.00136670757369    0.193941296256    3.97662477191    0.121975894596    2.59007473688    -0.771187034232    5.38268026275    0.998    -0.829023581872    2.22630828694    1.2176091515e-22    0.0    16.5858524633    17.8954743189    24.3995594844  
41657257.9538    -9.09397525142    1.21009303973    0.103718591212    0.00301904106975    1.31499558291    2.42100629486    -0.605366769699    1.71010474067    0.118715691734    4.7271188166    0.9867    -0.770605537569    0.622371608709    1.20669723157e-22    0.0    20.8704343618    21.1536915428    29.7162194153  
61440860.9646    -8.87044594498    1.48635154479    0.17178773439    0.00215422270886    3.88635356621    3.11210395753    0.238886503673    2.13712461499    0.522939831838    6.19544303522    0.9925    0.892284339825    2.97274727403    9.53232938157e-23    0.0    17.817366772    18.6508355647    25.7936470075  
55347193.4093    -8.99710384079    1.15522409273    0.155299546628    0.00304861647336    0.0956152487321    4.7100162994    -0.571641778979    2.11364927203    0.778389492403    2.84277602418    0.976    0.121406088862    6.04274972536    1.08004535241e-22    0.0    17.561134523    16.9269781453    24.3909006571  
55969925.9052    -9.11041979138    1.02164539332    0.186595455608    0.00337678721968    1.83560375847    4.43775249516    0.557676120042    1.4550136084    0.854971726875    1.09260755872    0.9869    -0.00868702187927    3.5423485384    1.23159573622e-22    0.0    20.7891057684    20.3132336724    29.0656907862  
