tPlunge     logmu     logM     ePlunge     nuPlunge     gamPlunge     phiPlunge     costhetaSky     phiSky     cosLambda     alpPlunge     SMBHspin     costhetaSpin     phiSpin     Zeta     SMBHQuad      SNRI     SNRII     SNR_tot   
52583253.8    -9.04445044377    0.550421638737    0.084945626295    0.00592435533316    1.03018996273    4.2580643495    -0.662306266342    0.691284524366    0.633057298498    3.6493341092    0.9717    0.394245521024    3.15878221663    1.13808673187e-22    0.0    13.6846205064    14.8887230438    20.2223369638  
11014564.4416    -9.49401839609    0.900080972193    0.187716108987    0.00380878285918    2.21102664025    1.93199405312    -0.10396258619    5.26793736057    -0.857455286346    5.6522313645    0.9746    0.794973539018    2.5605553317    2.42025398439e-22    0.0    27.932528595    30.3255452969    41.2294173045  
53823077.6536    -8.9163634117    1.2256028889    0.0806762104111    0.0030253778217    4.14830207693    3.19323565441    0.317289357022    3.76671513801    -0.141427908315    0.436422031607    0.9722    -0.497552472292    2.02122430862    9.95087998264e-23    0.0    16.530404236    17.6070356106    24.1508171124  
47015655.2166    -9.19739875346    0.456419507425    0.0364933305283    0.00672400492699    3.37378725118    3.36684290694    -0.991481374167    5.95575737776    0.315607043587    2.72207586811    0.9925    0.0873344424243    2.92521561335    1.38380360619e-22    0.0    18.1156638098    18.101936716    25.6097127696  
43781502.374    -8.87311420483    0.880175732078    0.0737555964656    0.00429499074079    1.25527926535    3.95332568816    -0.618725593644    1.3679472462    -0.450212826426    3.52986457968    0.9725    -0.538258979831    3.96310486747    9.55558038596e-23    0.0    16.7554888048    16.1991049586    23.3057376315  
33074285.1644    -9.26669729301    -0.29099034201    0.0420075330791    0.0141501042422    1.27766455959    5.61256110109    -0.196831485213    4.15647831905    -0.940603549342    2.32268054352    0.994    0.369174544806    4.4582004424    1.53696513862e-22    0.0    16.1777892689    17.5212403895    23.8477405726  
31428870.0501    -9.18627785749    -0.33997618872    0.108906893395    0.0141657834332    3.65412497406    3.43336577943    0.548463448716    2.28885767472    0.86371563229    3.35243437108    0.9975    0.764441559169    2.51523939188    1.36221811592e-22    0.0    18.2698566325    18.6290986551    26.0927380333  
44946292.506    -9.13104465    0.351691538473    0.0375043256257    0.00746182637963    3.75425292767    1.90986766009    0.562766390822    2.59316833727    0.703845315652    5.25742034838    0.9714    -0.0103844223033    0.0990630274131    1.26430655564e-22    0.0    14.8050410938    16.436884328    22.1214919976  
27409207.9868    -8.99265656536    1.61166882192    0.197811469225    0.00184950006881    6.02201659608    2.45420660859    -0.557681304237    4.03788165675    0.992110151835    6.13987474428    0.9763    -0.472813213404    4.50582400459    1.07490540755e-22    0.0    27.3314255868    26.8343349184    38.3025894049  
23177845.3268    -8.66550999623    1.05692530043    0.129462375611    0.00344383774801    5.92335863066    3.41298567438    -0.713440034311    3.75397077525    0.973093409084    4.58659179158    0.9795    0.735972685423    0.660475897402    8.08414987721e-23    0.0    19.438218922    19.7041261103    27.6784562545  
