tPlunge     logmu     logM     ePlunge     nuPlunge     gamPlunge     phiPlunge     costhetaSky     phiSky     cosLambda     alpPlunge     SMBHspin     costhetaSpin     phiSpin     Zeta     SMBHQuad      SNRI     SNRII     SNR_tot   
53599610.4309    -9.10097090219    0.736593649123    0.0771230843717    0.00494621457899    3.96846597392    2.54296103471    -0.000528664406919    0.0894222490264    -0.828264700515    6.23732847649    0.9682    0.0241710712129    1.27978024296    1.2170828998e-22    0.0    16.7547922293    15.6276408643    22.9117049044  
59671217.1936    -9.26186272429    -0.00477987492785    0.0343337628208    0.0106779432901    3.60790031904    6.20597198736    0.580684385134    1.80624740135    0.249725077487    1.29847142104    0.9782    -0.754978008322    1.69091619315    1.52524254118e-22    0.0    24.2838394752    23.7977926101    34.0005851828  
40679533.7038    -9.03229892048    1.05095146025    0.0406692370513    0.00370101273649    3.44029223127    3.43943028678    -0.887548813356    5.11213943039    0.0560669107899    5.98375048003    0.9766    0.0868314501381    4.47027766272    1.12251523401e-22    0.0    17.8175183436    15.5057212937    23.6197238079  
26509048.241    -9.08207683477    0.671443360642    0.197388047542    0.00473793156415    0.191663932552    1.53686447138    0.077408581785    4.40305619913    -0.902570778054    2.39208083282    0.9902    0.325791216024    1.52696583625    1.18937160124e-22    0.0    17.1614780021    17.1865678343    24.2877426111  
24286455.4132    -8.71793449884    1.61284377938    0.0580414527084    0.00208671262676    6.06658591105    2.86211969191    -0.0886515115649    1.38503977717    -0.827703949447    2.92018743747    0.9829    -0.327666411944    4.6799635671    8.401278617e-23    0.0    16.596295998    15.7196459766    22.8592281252  
10029642.6624    -9.35974323251    0.778999448957    0.0810416523825    0.00472738533725    4.12456313321    4.03732981555    -0.46940394173    3.40426255883    0.255530448267    1.61194217497    0.998    -0.356620370619    0.780386453993    1.80738732156e-22    0.0    14.7616242357    16.2894706958    21.9830026526  
705326.319498    -9.49369139566    1.62733408648    0.171933982239    0.00187067731397    3.99509828118    2.07179982256    0.330458727464    2.84630880364    -0.606780281622    4.44655319291    0.9893    -0.980277430879    4.66451208553    2.41832544178e-22    0.0    14.50643606    15.8399217565    21.4788223238  
31351933.5956    -8.97599737135    1.52010651656    0.0923359691297    0.00223405210571    3.34692776307    0.500635752262    -0.25506826784    2.04312236015    0.346273873987    1.71586568969    0.9811    -0.487301688348    4.66580156228    1.05626435009e-22    0.0    16.2208635794    16.3795863155    23.0522724071  
53178019.4767    -9.11015239979    1.05967518044    0.136643319864    0.00341262082591    4.17515257639    2.7222174223    0.98146319124    2.93440607648    0.716307661101    5.51099299502    0.9841    0.592120996633    1.46090849144    1.23109190572e-22    0.0    16.4769495132    17.2915728074    23.8848980617  
15080181.9266    -9.53787569194    0.789678967156    0.0438111135002    0.00479671356001    5.50531636339    1.8899050596    0.0481699500862    2.45174428874    0.452347987005    4.29131346019    0.9782    -0.136993439817    5.29902410407    2.71849224077e-22    0.0    34.3316435272    36.8167102825    50.3401619316  
61652860.6676    -9.37926337183    0.307251597375    0.13115618518    0.00727740928594    5.96122266829    0.484420325434    -0.460267996191    3.55748961563    0.353019401219    4.52582642423    0.9737    -0.641118841494    0.329382145011    1.87684184575e-22    0.0    27.0147579522    25.7061730425    37.2908095877  
60677479.3989    -9.08907671118    0.816644358878    0.0141329598771    0.00475047741829    0.238433682686    5.75151483837    0.515493841928    6.19654665973    0.676571215683    2.4438834038    0.9844    0.187928003578    3.35776173837    1.19952023415e-22    0.0    18.1714567238    17.3122932574    25.0981540615  
43984645.6502    -8.7366516228    1.11173507845    0.174683646888    0.00312403654675    2.65878364097    4.91909113644    -0.571528467715    1.94254806395    0.783573208787    6.27805997847    0.9735    0.0779784668758    5.18193867144    8.52229926282e-23    0.0    17.2493439821    17.4096944006    24.5079033566  
18270510.6716    -9.60925365967    0.479522925285    0.0403203781502    0.00655514073318    3.13032505349    2.72704864658    -0.122164872873    0.115989529735    0.716935377043    6.07569785238    0.9827    -0.748393396908    0.616158898382    3.39035389879e-22    0.0    52.6773368706    49.1543553816    72.0489588596  
18669379.6672    -9.53364735583    0.239675071382    0.0904576310719    0.00805005749208    4.0854012959    2.8406446355    0.454778120617    2.82019681027    0.765936251629    0.0962323751885    0.9785    -0.297154310729    5.41557797286    2.68703047224e-22    0.0    31.4647942325    31.531417823    44.5450736448  
57954592.1374    -9.15788261436    0.586196982172    0.110261620128    0.00560439993703    0.435655480771    2.3422521058    0.881361187725    5.92761482687    0.484941545617    2.57558730311    0.9788    -0.0927968055573    1.27531113533    1.30997245969e-22    0.0    17.9818154026    19.1683427647    26.282523652  
36789866.5669    -9.10752685036    0.594415438968    0.118543959111    0.00552047643488    0.036518791495    4.50778463276    -0.381225359015    5.04040273471    0.486427573324    0.295472575068    0.9842    0.100692144357    1.82100940261    1.22712619156e-22    0.0    14.8957820561    13.618347224    20.1827575959  
28720398.7749    -9.36031531491    0.0600208175478    0.112762720557    0.00946570416226    0.14893131834    3.86863517263    0.617965887899    0.106301172257    0.142410514464    0.0732718165844    0.9912    0.466482440523    1.3152451671    1.80928476619e-22    0.0    19.0055283022    18.2808198386    26.3704091742  
36679698.5976    -9.25534972701    1.14312455295    0.126734330043    0.00316692552979    2.06417588413    5.65761951474    0.0107938661653    4.32957129292    0.895919272773    5.44639485019    0.9873    -0.218685577193    1.72381037942    1.50968151972e-22    0.0    33.5553428007    32.6634892171    46.8280317578  
17382762.7061    -9.28637903131    0.160436829714    0.0511793791079    0.00895752685068    1.65106373316    3.49459978342    -0.995634054169    4.20519384748    0.899924495515    1.70364911785    0.998    -0.96724800268    3.5275196784    1.58715336215e-22    0.0    20.9693894742    20.5222027188    29.3406901649  
42655068.1141    -9.00265087499    1.07254045792    0.174985069864    0.00324792086226    1.5677440963    0.404378474376    0.263789390175    0.876746921655    -0.561174134172    3.87957693417    0.9904    -0.301909852627    5.83227868509    1.08644434852e-22    0.0    13.3189460262    15.5726477146    20.4915026314  
24415960.519    -9.14294519323    1.52009611391    0.0874290951844    0.00224239256911    5.14715722406    1.85455023516    -0.258523400587    0.0758632698044    -0.899971298277    3.29499847813    0.989    -0.240009815609    3.97944277922    1.28420790229e-22    0.0    20.7592123461    17.1486001002    26.9261839597  
31730613.5898    -9.12686738276    0.964902562814    0.177315188381    0.00360846228721    4.50596030884    0.0532699406367    -0.38145435265    5.84393872639    0.690945627338    4.09578158171    0.974    0.930702949544    4.40221897277    1.25749068559e-22    0.0    21.7364789054    20.4022868385    29.811538428  
22893622.6041    -9.62151287826    -0.184137616118    0.000457915729353    0.0130155834948    4.97513403028    0.719249298951    0.837496245718    1.7628107399    0.62855686703    6.01119040906    0.9888    0.820097397135    3.3256578765    3.53818956397e-22    0.0    34.5851225035    33.6930342801    48.2840683619  
53465124.7802    -9.14446582574    0.916909996605    0.0738276640956    0.00413986809004    4.31537873061    3.42371345635    0.673515361316    1.80673094125    0.616505247747    5.54699679468    0.9923    -0.127065393416    5.65934932422    1.28669240671e-22    0.0    19.1605952546    18.9413821066    26.9426124683  
37133543.8154    -9.30088639209    0.53023092096    0.187136817264    0.00551664522598    5.00040041989    0.377738855173    -0.849500301738    6.07765340464    0.54894064368    5.00761462333    0.9761    0.678256815553    1.13106966072    1.62638890238e-22    0.0    24.593778803    23.0512977513    33.707807461  
60625169.1121    -8.89360752586    0.705869726831    0.0501058175946    0.00519529113188    2.9821125558    1.71335603767    -0.118785714723    4.82400817758    0.847785873495    3.65830617423    0.972    -0.561523468887    4.0196147999    9.73842712765e-23    0.0    15.7390062102    15.2349968088    21.9048269623  
18658311.7579    -9.43342455629    0.539071481465    0.0967726936619    0.00593835158903    4.12515236177    1.95313712639    -0.72093492603    1.00553714216    0.236921911443    0.462422260194    0.98    0.729729804227    6.07913524764    2.09994622645e-22    0.0    27.6212048638    30.0075818452    40.7846285545  
40510144.4255    -9.01732441597    0.211666895258    0.107493885117    0.00816888449645    0.344738360043    4.11428112446    0.394308563214    4.80292991798    -0.285476587792    5.60466407379    0.9798    0.82345280636    2.78474272822    1.10395774175e-22    0.0    14.7901432069    14.5992210549    20.7818572675  
48021347.9441    -9.35472296982    0.820170297615    0.00647302752426    0.00475298495648    5.49378704364    1.10186193015    -0.486994237371    3.48437622818    -0.334433141608    1.44464772318    0.998    0.697459622737    2.12164194357    1.79049359435e-22    0.0    33.1748906546    33.9456461472    47.4645158228  
